Tenure Months,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Actual Churn,Churn Probability,Risk Level,Recommendation
1,84.5,84.5,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,0.8154088689049405,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
71,108.6,7690.9,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,0.2593202261454367,Low,No action required
46,30.3,1380.1,Male,No,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,0.36687636976926524,Medium,Send promotional email
2,30.4,78.65,Female,Yes,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.7751081922437337,High,Offer premium support
1,45.4,45.4,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5307291068306302,Medium,Send promotional email
32,84.15,2585.95,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1,0.4224841612558183,Medium,Send promotional email
3,19.75,58.85,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,0.2211578100737947,Low,No action required
5,85.4,425.9,Female,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1,0.6362695461067388,High,Offer personalized discount
49,75.2,3678.3,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,0.38568474479685066,Medium,Send promotional email
17,55.85,937.5,Female,No,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,1,0.3583383783365231,Medium,Send promotional email
23,106.4,2483.5,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6618407337513513,High,Offer personalized discount
6,84.4,556.35,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.6680924997501964,High,Offer personalized discount
6,56.25,389.1,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,0.36754810123093684,Medium,Send promotional email
2,85.55,187.45,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.8283800972969889,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
4,68.65,261.25,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.46859025019611655,Medium,Send promotional email
4,77.85,299.2,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,0.6646785642003539,High,Offer premium support
3,105.35,323.25,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.7643531538357945,High,Offer personalized discount
8,87.05,762.1,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.7536446731661505,High,Offer personalized discount
1,53.5,53.5,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,0.5938337967875882,Medium,Send promotional email
1,25.1,25.1,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5671979472722143,Medium,Send promotional email
30,79.65,2365.15,Male,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,1,0.4665553621188397,Medium,Send promotional email
5,54.2,308.25,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1,0.36084254901888274,Medium,Send promotional email
1,19.45,19.45,Female,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1,0.6881154073767611,High,Offer premium support
72,103.4,7372.65,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1,0.28185307529231673,Low,No action required
13,84.45,1058.6,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.7027961162333589,High,Offer personalized discount
32,85.95,2628.6,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1,0.5360549043634117,Medium,Send promotional email
16,59.4,1023.9,Female,Yes,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,1,0.4827120017210082,Medium,Send promotional email
29,30.6,856.35,Female,No,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.4296306129580399,Medium,Send promotional email
38,99.55,3734.25,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6078539078192898,High,Offer personalized discount
17,70.0,1144.5,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.5358956832999499,Medium,Send promotional email
1,45.3,45.3,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.6123498098242964,High,Offer premium support
2,29.85,75.6,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),1,0.4934484191569429,Medium,Send promotional email
2,95.1,180.25,Male,Yes,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1,0.6532770421248802,High,Offer personalized discount
1,19.8,19.8,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0.3425177256556796,Medium,Send promotional email
4,76.65,333.6,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0.6335627214824338,High,Offer premium support
5,99.15,465.05,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1,0.7919032865835908,High,Offer personalized discount
9,44.95,431.0,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.30497549339349406,Medium,Send promotional email
18,49.55,878.35,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1,0.21524986265364948,Low,No action required
25,95.9,2448.75,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5551343587744778,Medium,Send promotional email
17,81.5,1329.2,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1,0.591692707342906,Medium,Send promotional email
52,84.1,4348.65,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,0.5295061235704038,Medium,Send promotional email
3,36.45,93.7,Male,Yes,Yes,No,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,0.732302505462811,High,Offer premium support
1,25.05,25.05,Female,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.633116043618211,High,Offer premium support
8,49.85,365.55,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.4181170398154071,Medium,Send promotional email
43,55.55,2342.2,Female,Yes,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1,0.47739188964304974,Medium,Send promotional email
22,69.5,1498.2,Female,No,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,0.17338182420419604,Low,No action required
54,104.3,5278.15,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5884425855558711,Medium,Send promotional email
1,93.85,93.85,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.895373805309089,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
1,50.45,50.45,Female,No,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,1,0.45577372529441873,Medium,Send promotional email
7,74.65,521.1,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5438705618212742,Medium,Send promotional email
12,94.2,1046.1,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7804396932372978,High,Offer personalized discount
54,106.55,5763.3,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1,0.221090893667614,Low,No action required
1,20.1,20.1,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0.4318908724705894,Medium,Send promotional email
23,83.8,1900.25,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,1,0.5268781766700937,Medium,Send promotional email
3,55.15,159.15,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,1,0.507901161223506,Medium,Send promotional email
10,86.65,856.65,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.8067892089038224,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
37,106.75,4056.75,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.31413381491127085,Medium,Send promotional email
31,78.45,2435.15,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,1,0.4887875991065888,Medium,Send promotional email
34,87.45,2874.15,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,1,0.5175835951841072,Medium,Send promotional email
29,70.75,1974.8,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.552474303359953,Medium,Send promotional email
12,101.35,1218.55,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7934975639787345,High,Offer personalized discount
1,81.7,81.7,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.6576622672450589,High,Offer personalized discount
33,68.25,2171.15,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0.4699301845183581,Medium,Send promotional email
4,79.15,317.25,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.7050368882510035,High,Offer premium support
35,95.45,3474.05,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6484679173604345,High,Offer personalized discount
19,100.95,1875.55,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,1,0.4558490903901377,Medium,Send promotional email
1,69.1,69.1,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.8238886922697962,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
1,69.6,69.6,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8453620788690216,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
31,103.45,3066.45,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.424114748508012,Medium,Send promotional email
4,77.95,305.55,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,0.6501582618413388,High,Offer premium support
1,78.45,78.45,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,0.8168272464294798,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
10,29.5,255.25,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,1,0.4664326661638219,Medium,Send promotional email
2,70.75,146.9,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5342055791581921,Medium,Send promotional email
9,84.45,762.5,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.7909383366295308,High,Offer personalized discount
4,85.65,338.9,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.7975896600287244,High,Offer personalized discount
38,70.15,2497.35,Male,Yes,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),1,0.33135441384389497,Medium,Send promotional email
51,97.8,4913.3,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6340034058602069,High,Offer personalized discount
1,46.3,46.3,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.5276585402291667,Medium,Send promotional email
41,106.3,4443.45,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.593946881145622,Medium,Send promotional email
12,89.4,1095.65,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1,0.5303188662553728,Medium,Send promotional email
5,83.15,446.05,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1,0.7599747368069087,High,Offer personalized discount
10,74.15,811.8,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.591635786434451,Medium,Send promotional email
11,99.5,1056.95,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8209635282175225,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
1,44.15,44.15,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5001077384845768,Medium,Send promotional email
16,53.9,834.15,Female,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,1,0.3020684065415298,Medium,Send promotional email
1,85.45,85.45,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1,0.8648436672857691,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
4,50.85,239.55,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.45605547919896033,Medium,Send promotional email
1,59.2,59.2,Female,No,No,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,0.4372422759903113,Medium,Send promotional email
13,83.2,1060.6,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.6522159404235847,High,Offer personalized discount
1,54.9,54.9,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.5054583168333522,Medium,Send promotional email
21,103.9,2254.2,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7202673034349621,High,Offer personalized discount
11,19.25,180.3,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,0.06117855403215154,Low,No action required
2,75.45,158.4,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.7483674025406795,High,Offer premium support
2,54.85,104.2,Female,Yes,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,1,0.564400153547561,Medium,Send promotional email
1,95.1,95.1,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8963949423345795,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
6,75.5,438.0,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.7544505095644064,High,Offer premium support
4,73.75,325.45,Female,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.645496521107167,High,Offer premium support
12,96.05,1148.1,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7952000659193631,High,Offer personalized discount
4,88.95,355.2,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.782326744882929,High,Offer personalized discount
4,50.7,151.3,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),1,0.3697150662228202,Medium,Send promotional email
3,53.4,188.7,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),1,0.5193843746169845,Medium,Send promotional email
53,101.9,5549.4,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5962044729942845,Medium,Send promotional email
68,83.0,5685.8,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,1,0.3788945831967908,Medium,Send promotional email
1,50.6,50.6,Male,No,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.3974192011258594,Medium,Send promotional email
10,89.5,863.1,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.733318738951052,High,Offer personalized discount
1,69.8,69.8,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8405163228504356,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
51,93.8,4750.95,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,0.42321280325001853,Medium,Send promotional email
24,101.05,2391.8,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6751302318384613,High,Offer personalized discount
18,94.7,1687.95,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6412270992539858,High,Offer personalized discount
72,104.15,7689.95,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0.34456846464884167,Medium,Send promotional email
4,61.45,229.55,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),1,0.18840900105388583,Low,No action required
1,90.55,90.55,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.839808064483294,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
26,88.8,2274.35,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.5121908381583343,Medium,Send promotional email
7,85.2,602.55,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1,0.7357088001536539,High,Offer personalized discount
5,91.4,449.75,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7375271413540639,High,Offer personalized discount
42,106.15,4512.7,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.5925049628245819,Medium,Send promotional email
4,45.3,196.95,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.4894250350371182,Medium,Send promotional email
2,73.25,131.05,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,0.7268148893069896,High,Offer premium support
8,51.05,415.05,Male,No,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.3630451115881322,Medium,Send promotional email
9,85.35,754.65,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,0.7494445473942989,High,Offer personalized discount
1,75.35,75.35,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8514555268014474,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
